"category","term","ontology","over_represented_pvalue","FDR","numDEInCat","numInCat"
"GO:0000421","autophagosome membrane","CC",1,1,0,9
"GO:0000423","mitophagy","BP",1,1,0,5
"GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,2
"GO:0000461","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,1
"GO:0000494","box C/D RNA 3'-end processing","BP",1,1,0,2
"GO:0000723","telomere maintenance","BP",1,1,0,1
"GO:0000774","adenyl-nucleotide exchange factor activity","MF",1,1,0,2
"GO:0000814","ESCRT II complex","CC",1,1,0,1
"GO:0000815","ESCRT III complex","CC",1,1,0,8
"GO:0000839","Hrd1p ubiquitin ligase ERAD-L complex","CC",1,1,0,2
"GO:0000922","spindle pole","CC",1,1,0,4
"GO:0000963","mitochondrial RNA processing","BP",1,1,0,2
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF",1,1,0,19
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF",1,1,0,150
"GO:0000987","cis-regulatory region sequence-specific DNA binding","MF",1,1,0,5
"GO:0001097","TFIIH-class transcription factor complex binding","MF",1,1,0,1
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","MF",1,1,0,11
"GO:0001516","prostaglandin biosynthetic process","BP",1,1,0,2
"GO:0001540","amyloid-beta binding","MF",1,1,0,5
"GO:0001578","microtubule bundle formation","BP",1,1,0,2
"GO:0001664","G protein-coupled receptor binding","MF",1,1,0,8
"GO:0001671","ATPase activator activity","MF",1,1,0,7
"GO:0001726","ruffle","CC",1,1,0,3
"GO:0001778","plasma membrane repair","BP",1,1,0,1
"GO:0001786","phosphatidylserine binding","MF",1,1,0,3
"GO:0001881","receptor recycling","BP",1,1,0,1
"GO:0001887","selenium compound metabolic process","BP",1,1,0,2
"GO:0001919","regulation of receptor recycling","BP",1,1,0,2
"GO:0001933","negative regulation of protein phosphorylation","BP",1,1,0,2
"GO:0001934","positive regulation of protein phosphorylation","BP",1,1,0,15
"GO:0001938","positive regulation of endothelial cell proliferation","BP",1,1,0,3
"GO:0002003","angiotensin maturation","BP",1,1,0,1
"GO:0002039","p53 binding","MF",1,1,0,2
"GO:0002084","protein depalmitoylation","BP",1,1,0,4
"GO:0002115","store-operated calcium entry","BP",1,1,0,1
"GO:0002548","monocyte chemotaxis","BP",1,1,0,1
"GO:0003334","keratinocyte development","BP",1,1,0,1
"GO:0003418","growth plate cartilage chondrocyte differentiation","BP",1,1,0,1
"GO:0003682","chromatin binding","MF",1,1,0,36
"GO:0003707","nuclear steroid receptor activity","MF",1,1,0,1
"GO:0003724","RNA helicase activity","MF",1,1,0,28
"GO:0003746","translation elongation factor activity","MF",1,1,0,16
"GO:0003842","1-pyrroline-5-carboxylate dehydrogenase activity","MF",1,1,0,1
"GO:0003865","3-oxo-5-alpha-steroid 4-dehydrogenase activity","MF",1,1,0,1
"GO:0003883","CTP synthase activity","MF",1,1,0,2
"GO:0003887","DNA-directed DNA polymerase activity","MF",1,1,0,2
"GO:0003899","DNA-directed 5'-3' RNA polymerase activity","MF",1,1,0,8
"GO:0003910","DNA ligase (ATP) activity","MF",1,1,0,1
"GO:0003917","DNA topoisomerase type I (single strand cut, ATP-independent) activity","MF",1,1,0,2
"GO:0003919","FMN adenylyltransferase activity","MF",1,1,0,1
"GO:0003934","GTP cyclohydrolase I activity","MF",1,1,0,3
"GO:0003939","L-iditol 2-dehydrogenase activity","MF",1,1,0,2
"GO:0003963","RNA-3'-phosphate cyclase activity","MF",1,1,0,2
"GO:0003975","UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity","MF",1,1,0,1
"GO:0003980","UDP-glucose:glycoprotein glucosyltransferase activity","MF",1,1,0,3
"GO:0003984","acetolactate synthase activity","MF",1,1,0,1
"GO:0003989","acetyl-CoA carboxylase activity","MF",1,1,0,1
"GO:0003994","aconitate hydratase activity","MF",1,1,0,3
"GO:0004001","adenosine kinase activity","MF",1,1,0,1
"GO:0004024","alcohol dehydrogenase activity, zinc-dependent","MF",1,1,0,2
"GO:0004047","aminomethyltransferase activity","MF",1,1,0,1
"GO:0004053","arginase activity","MF",1,1,0,4
"GO:0004067","asparaginase activity","MF",1,1,0,2
"GO:0004089","carbonate dehydratase activity","MF",1,1,0,3
"GO:0004100","chitin synthase activity","MF",1,1,0,1
"GO:0004103","choline kinase activity","MF",1,1,0,2
"GO:0004105","choline-phosphate cytidylyltransferase activity","MF",1,1,0,2
"GO:0004113","2',3'-cyclic-nucleotide 3'-phosphodiesterase activity","MF",1,1,0,2
"GO:0004126","cytidine deaminase activity","MF",1,1,0,1
"GO:0004132","dCMP deaminase activity","MF",1,1,0,1
"GO:0004174","electron-transferring-flavoprotein dehydrogenase activity","MF",1,1,0,3
"GO:0004175","endopeptidase activity","MF",1,1,0,1
"GO:0004176","ATP-dependent peptidase activity","MF",1,1,0,7
"GO:0004185","serine-type carboxypeptidase activity","MF",1,1,0,3
"GO:0004300","enoyl-CoA hydratase activity","MF",1,1,0,5
"GO:0004361","glutaryl-CoA dehydrogenase activity","MF",1,1,0,1
"GO:0004372","glycine hydroxymethyltransferase activity","MF",1,1,0,1
"GO:0004379","glycylpeptide N-tetradecanoyltransferase activity","MF",1,1,0,2
"GO:0004421","hydroxymethylglutaryl-CoA synthase activity","MF",1,1,0,1
"GO:0004439","phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity","MF",1,1,0,1
"GO:0004450","isocitrate dehydrogenase (NADP+) activity","MF",1,1,0,3
"GO:0004471","malate dehydrogenase (decarboxylating) (NAD+) activity","MF",1,1,0,2
"GO:0004473","malate dehydrogenase (decarboxylating) (NADP+) activity","MF",1,1,0,2
"GO:0004484","mRNA guanylyltransferase activity","MF",1,1,0,1
"GO:0004497","monooxygenase activity","MF",1,1,0,5
"GO:0004504","peptidylglycine monooxygenase activity","MF",1,1,0,1
"GO:0004505","phenylalanine 4-monooxygenase activity","MF",1,1,0,2
"GO:0004508","steroid 17-alpha-monooxygenase activity","MF",1,1,0,1
"GO:0004519","endonuclease activity","MF",1,1,0,1
"GO:0004521","RNA endonuclease activity","MF",1,1,0,7
"GO:0004534","5'-3' RNA exonuclease activity","MF",1,1,0,2
"GO:0004551","dinucleotide phosphatase activity","MF",1,1,0,2
"GO:0004557","alpha-galactosidase activity","MF",1,1,0,1
"GO:0004560","alpha-L-fucosidase activity","MF",1,1,0,1
"GO:0004571","mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF",1,1,0,9
"GO:0004579","dolichyl-diphosphooligosaccharide-protein glycotransferase activity","MF",1,1,0,4
"GO:0004601","peroxidase activity","MF",1,1,0,7
"GO:0004608","phosphatidylethanolamine N-methyltransferase activity","MF",1,1,0,1
"GO:0004618","phosphoglycerate kinase activity","MF",1,1,0,2
"GO:0004622","lysophospholipase activity","MF",1,1,0,6
"GO:0004631","phosphomevalonate kinase activity","MF",1,1,0,1
"GO:0004693","cyclin-dependent protein serine/threonine kinase activity","MF",1,1,0,4
"GO:0004705","JUN kinase activity","MF",1,1,0,3
"GO:0004707","MAP kinase activity","MF",1,1,0,4
"GO:0004714","transmembrane receptor protein tyrosine kinase activity","MF",1,1,0,4
"GO:0004750","D-ribulose-phosphate 3-epimerase activity","MF",1,1,0,1
"GO:0004768","stearoyl-CoA 9-desaturase activity","MF",1,1,0,2
"GO:0004784","superoxide dismutase activity","MF",1,1,0,2
"GO:0004816","asparagine-tRNA ligase activity","MF",1,1,0,1
"GO:0004820","glycine-tRNA ligase activity","MF",1,1,0,1
"GO:0004821","histidine-tRNA ligase activity","MF",1,1,0,1
"GO:0004833","tryptophan 2,3-dioxygenase activity","MF",1,1,0,3
"GO:0004842","ubiquitin-protein transferase activity","MF",1,1,0,20
"GO:0004843","cysteine-type deubiquitinase activity","MF",1,1,0,28
"GO:0004859","phospholipase inhibitor activity","MF",1,1,0,3
"GO:0004879","nuclear receptor activity","MF",1,1,0,29
"GO:0005011","macrophage colony-stimulating factor receptor activity","MF",1,1,0,1
"GO:0005048","signal sequence binding","MF",1,1,0,4
"GO:0005109","frizzled binding","MF",1,1,0,1
"GO:0005114","type II transforming growth factor beta receptor binding","MF",1,1,0,1
"GO:0005118","sevenless binding","MF",1,1,0,1
"GO:0005164","tumor necrosis factor receptor binding","MF",1,1,0,1
"GO:0005246","calcium channel regulator activity","MF",1,1,0,1
"GO:0005252","open rectifier potassium channel activity","MF",1,1,0,1
"GO:0005290","L-histidine transmembrane transporter activity","MF",1,1,0,2
"GO:0005313","L-glutamate transmembrane transporter activity","MF",1,1,0,1
"GO:0005324","long-chain fatty acid transporter activity","MF",1,1,0,4
"GO:0005344","oxygen carrier activity","MF",1,1,0,7
"GO:0005506","iron ion binding","MF",1,1,0,38
"GO:0005604","basement membrane","CC",1,1,0,3
"GO:0005637","nuclear inner membrane","CC",1,1,0,4
"GO:0005640","nuclear outer membrane","CC",1,1,0,1
"GO:0005643","nuclear pore","CC",1,1,0,13
"GO:0005657","replication fork","CC",1,1,0,1
"GO:0005667","transcription regulator complex","CC",1,1,0,21
"GO:0005686","U2 snRNP","CC",1,1,0,16
"GO:0005687","U4 snRNP","CC",1,1,0,9
"GO:0005694","chromosome","CC",1,1,0,2
"GO:0005697","telomerase holoenzyme complex","CC",1,1,0,2
"GO:0005736","RNA polymerase I complex","CC",1,1,0,6
"GO:0005758","mitochondrial intermembrane space","CC",1,1,0,8
"GO:0005759","mitochondrial matrix","CC",1,1,0,17
"GO:0005762","mitochondrial large ribosomal subunit","CC",1,1,0,10
"GO:0005764","lysosome","CC",1,1,0,47
"GO:0005768","endosome","CC",1,1,0,31
"GO:0005773","vacuole","CC",1,1,0,2
"GO:0005778","peroxisomal membrane","CC",1,1,0,11
"GO:0005784","Sec61 translocon complex","CC",1,1,0,5
"GO:0005789","endoplasmic reticulum membrane","CC",1,1,0,110
"GO:0005797","Golgi medial cisterna","CC",1,1,0,1
"GO:0005814","centriole","CC",1,1,0,3
"GO:0005815","microtubule organizing center","CC",1,1,0,8
"GO:0005827","polar microtubule","CC",1,1,0,1
"GO:0005833","hemoglobin complex","CC",1,1,0,7
"GO:0005834","heterotrimeric G-protein complex","CC",1,1,0,12
"GO:0005838","proteasome regulatory particle","CC",1,1,0,6
"GO:0005871","kinesin complex","CC",1,1,0,6
"GO:0005881","cytoplasmic microtubule","CC",1,1,0,10
"GO:0005882","intermediate filament","CC",1,1,0,6
"GO:0005903","brush border","CC",1,1,0,3
"GO:0005912","adherens junction","CC",1,1,0,29
"GO:0005930","axoneme","CC",1,1,0,1
"GO:0005948","acetolactate synthase complex","CC",1,1,0,1
"GO:0006002","fructose 6-phosphate metabolic process","BP",1,1,0,3
"GO:0006006","glucose metabolic process","BP",1,1,0,8
"GO:0006038","cell wall chitin biosynthetic process","BP",1,1,0,1
"GO:0006062","sorbitol catabolic process","BP",1,1,0,2
"GO:0006081","cellular aldehyde metabolic process","BP",1,1,0,1
"GO:0006084","acetyl-CoA metabolic process","BP",1,1,0,1
"GO:0006104","succinyl-CoA metabolic process","BP",1,1,0,3
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","BP",1,1,0,27
"GO:0006226","dUMP biosynthetic process","BP",1,1,0,1
"GO:0006231","dTMP biosynthetic process","BP",1,1,0,1
"GO:0006241","CTP biosynthetic process","BP",1,1,0,6
"GO:0006265","DNA topological change","BP",1,1,0,2
"GO:0006273","lagging strand elongation","BP",1,1,0,1
"GO:0006288","base-excision repair, DNA ligation","BP",1,1,0,1
"GO:0006310","DNA recombination","BP",1,1,0,1
"GO:0006351","DNA-templated transcription","BP",1,1,0,15
"GO:0006360","transcription by RNA polymerase I","BP",1,1,0,1
"GO:0006367","transcription initiation at RNA polymerase II promoter","BP",1,1,0,8
"GO:0006368","transcription elongation by RNA polymerase II","BP",1,1,0,11
"GO:0006370","7-methylguanosine mRNA capping","BP",1,1,0,1
"GO:0006391","transcription initiation at mitochondrial promoter","BP",1,1,0,1
"GO:0006397","mRNA processing","BP",1,1,0,24
"GO:0006407","rRNA export from nucleus","BP",1,1,0,2
"GO:0006417","regulation of translation","BP",1,1,0,2
"GO:0006421","asparaginyl-tRNA aminoacylation","BP",1,1,0,1
"GO:0006427","histidyl-tRNA aminoacylation","BP",1,1,0,1
"GO:0006446","regulation of translational initiation","BP",1,1,0,3
"GO:0006473","protein acetylation","BP",1,1,0,1
"GO:0006487","protein N-linked glycosylation","BP",1,1,0,17
"GO:0006488","dolichol-linked oligosaccharide biosynthetic process","BP",1,1,0,1
"GO:0006491","N-glycan processing","BP",1,1,0,11
"GO:0006493","protein O-linked glycosylation","BP",1,1,0,2
"GO:0006501","C-terminal protein lipidation","BP",1,1,0,1
"GO:0006520","amino acid metabolic process","BP",1,1,0,2
"GO:0006532","aspartate biosynthetic process","BP",1,1,0,2
"GO:0006546","glycine catabolic process","BP",1,1,0,1
"GO:0006552","leucine catabolic process","BP",1,1,0,1
"GO:0006565","L-serine catabolic process","BP",1,1,0,1
"GO:0006571","tyrosine biosynthetic process","BP",1,1,0,2
"GO:0006606","protein import into nucleus","BP",1,1,0,17
"GO:0006612","protein targeting to membrane","BP",1,1,0,6
"GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation","BP",1,1,0,5
"GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","BP",1,1,0,1
"GO:0006625","protein targeting to peroxisome","BP",1,1,0,1
"GO:0006626","protein targeting to mitochondrion","BP",1,1,0,1
"GO:0006631","fatty acid metabolic process","BP",1,1,0,12
"GO:0006635","fatty acid beta-oxidation","BP",1,1,0,12
"GO:0006636","unsaturated fatty acid biosynthetic process","BP",1,1,0,2
"GO:0006641","triglyceride metabolic process","BP",1,1,0,5
"GO:0006644","phospholipid metabolic process","BP",1,1,0,4
"GO:0006646","phosphatidylethanolamine biosynthetic process","BP",1,1,0,5
"GO:0006656","phosphatidylcholine biosynthetic process","BP",1,1,0,1
"GO:0006661","phosphatidylinositol biosynthetic process","BP",1,1,0,2
"GO:0006666","3-keto-sphinganine metabolic process","BP",1,1,0,1
"GO:0006689","ganglioside catabolic process","BP",1,1,0,2
"GO:0006695","cholesterol biosynthetic process","BP",1,1,0,13
"GO:0006699","bile acid biosynthetic process","BP",1,1,0,1
"GO:0006747","FAD biosynthetic process","BP",1,1,0,1
"GO:0006813","potassium ion transport","BP",1,1,0,1
"GO:0006814","sodium ion transport","BP",1,1,0,3
"GO:0006820","monoatomic anion transport","BP",1,1,0,2
"GO:0006850","mitochondrial pyruvate transmembrane transport","BP",1,1,0,3
"GO:0006865","amino acid transport","BP",1,1,0,3
"GO:0006867","asparagine transport","BP",1,1,0,2
"GO:0006882","intracellular zinc ion homeostasis","BP",1,1,0,5
"GO:0006891","intra-Golgi vesicle-mediated transport","BP",1,1,0,18
"GO:0006893","Golgi to plasma membrane transport","BP",1,1,0,1
"GO:0006898","receptor-mediated endocytosis","BP",1,1,0,10
"GO:0006900","vesicle budding from membrane","BP",1,1,0,5
"GO:0006904","vesicle docking involved in exocytosis","BP",1,1,0,3
"GO:0006913","nucleocytoplasmic transport","BP",1,1,0,2
"GO:0006914","autophagy","BP",1,1,0,9
"GO:0006936","muscle contraction","BP",1,1,0,5
"GO:0006937","regulation of muscle contraction","BP",1,1,0,1
"GO:0006952","defense response","BP",1,1,0,8
"GO:0006979","response to oxidative stress","BP",1,1,0,14
"GO:0006995","cellular response to nitrogen starvation","BP",1,1,0,7
"GO:0007004","telomere maintenance via telomerase","BP",1,1,0,2
"GO:0007019","microtubule depolymerization","BP",1,1,0,1
"GO:0007040","lysosome organization","BP",1,1,0,2
"GO:0007059","chromosome segregation","BP",1,1,0,9
"GO:0007062","sister chromatid cohesion","BP",1,1,0,2
"GO:0007093","mitotic cell cycle checkpoint signaling","BP",1,1,0,1
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","BP",1,1,0,1
"GO:0007097","nuclear migration","BP",1,1,0,3
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","BP",1,1,0,14
"GO:0007163","establishment or maintenance of cell polarity","BP",1,1,0,1
"GO:0007229","integrin-mediated signaling pathway","BP",1,1,0,6
"GO:0007250","activation of NF-kappaB-inducing kinase activity","BP",1,1,0,1
"GO:0007254","JNK cascade","BP",1,1,0,3
"GO:0007389","pattern specification process","BP",1,1,0,3
"GO:0007507","heart development","BP",1,1,0,4
"GO:0007519","skeletal muscle tissue development","BP",1,1,0,1
"GO:0007596","blood coagulation","BP",1,1,0,13
"GO:0007601","visual perception","BP",1,1,0,5
"GO:0007605","sensory perception of sound","BP",1,1,0,4
"GO:0007613","memory","BP",1,1,0,1
"GO:0008017","microtubule binding","MF",1,1,0,35
"GO:0008097","5S rRNA binding","MF",1,1,0,6
"GO:0008131","primary amine oxidase activity","MF",1,1,0,1
"GO:0008154","actin polymerization or depolymerization","BP",1,1,0,1
"GO:0008171","O-methyltransferase activity","MF",1,1,0,3
"GO:0008176","tRNA (guanine-N7-)-methyltransferase activity","MF",1,1,0,1
"GO:0008201","heparin binding","MF",1,1,0,8
"GO:0008202","steroid metabolic process","BP",1,1,0,1
"GO:0008203","cholesterol metabolic process","BP",1,1,0,5
"GO:0008233","peptidase activity","MF",1,1,0,2
"GO:0008236","serine-type peptidase activity","MF",1,1,0,2
"GO:0008239","dipeptidyl-peptidase activity","MF",1,1,0,4
"GO:0008240","tripeptidyl-peptidase activity","MF",1,1,0,1
"GO:0008253","5'-nucleotidase activity","MF",1,1,0,2
"GO:0008265","Mo-molybdopterin cofactor sulfurase activity","MF",1,1,0,1
"GO:0008278","cohesin complex","CC",1,1,0,2
"GO:0008284","positive regulation of cell population proliferation","BP",1,1,0,4
"GO:0008290","F-actin capping protein complex","CC",1,1,0,3
"GO:0008307","structural constituent of muscle","MF",1,1,0,6
"GO:0008320","protein transmembrane transporter activity","MF",1,1,0,11
"GO:0008336","gamma-butyrobetaine dioxygenase activity","MF",1,1,0,1
"GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity","MF",1,1,0,2
"GO:0008360","regulation of cell shape","BP",1,1,0,11
"GO:0008474","palmitoyl-(protein) hydrolase activity","MF",1,1,0,4
"GO:0008483","transaminase activity","MF",1,1,0,2
"GO:0008545","JUN kinase kinase activity","MF",1,1,0,2
"GO:0008584","male gonad development","BP",1,1,0,1
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","BP",1,1,0,5
"GO:0008649","rRNA methyltransferase activity","MF",1,1,0,2
"GO:0008745","N-acetylmuramoyl-L-alanine amidase activity","MF",1,1,0,1
"GO:0008817","corrinoid adenosyltransferase activity","MF",1,1,0,1
"GO:0008970","phospholipase A1 activity","MF",1,1,0,1
"GO:0009052","pentose-phosphate shunt, non-oxidative branch","BP",1,1,0,1
"GO:0009058","biosynthetic process","BP",1,1,0,10
"GO:0009097","isoleucine biosynthetic process","BP",1,1,0,1
"GO:0009099","valine biosynthetic process","BP",1,1,0,1
"GO:0009113","purine nucleobase biosynthetic process","BP",1,1,0,1
"GO:0009143","nucleoside triphosphate catabolic process","BP",1,1,0,2
"GO:0009154","purine ribonucleotide catabolic process","BP",1,1,0,1
"GO:0009214","cyclic nucleotide catabolic process","BP",1,1,0,2
"GO:0009308","amine metabolic process","BP",1,1,0,1
"GO:0009409","response to cold","BP",1,1,0,3
"GO:0009966","regulation of signal transduction","BP",1,1,0,4
"GO:0009972","cytidine deamination","BP",1,1,0,1
"GO:0010038","response to metal ion","BP",1,1,0,1
"GO:0010142","farnesyl diphosphate biosynthetic process, mevalonate pathway","BP",1,1,0,1
"GO:0010212","response to ionizing radiation","BP",1,1,0,1
"GO:0010468","regulation of gene expression","BP",1,1,0,26
"GO:0010482","regulation of epidermal cell division","BP",1,1,0,1
"GO:0010498","proteasomal protein catabolic process","BP",1,1,0,2
"GO:0010508","positive regulation of autophagy","BP",1,1,0,5
"GO:0010761","fibroblast migration","BP",1,1,0,1
"GO:0010807","regulation of synaptic vesicle priming","BP",1,1,0,1
"GO:0010824","regulation of centrosome duplication","BP",1,1,0,2
"GO:0010886","positive regulation of cholesterol storage","BP",1,1,0,1
"GO:0010975","regulation of neuron projection development","BP",1,1,0,6
"GO:0010996","response to auditory stimulus","BP",1,1,0,1
"GO:0012505","endomembrane system","CC",1,1,0,28
"GO:0015035","protein-disulfide reductase activity","MF",1,1,0,9
"GO:0015039","NADPH-adrenodoxin reductase activity","MF",1,1,0,1
"GO:0015075","monoatomic ion transmembrane transporter activity","MF",1,1,0,2
"GO:0015171","amino acid transmembrane transporter activity","MF",1,1,0,5
"GO:0015182","L-asparagine transmembrane transporter activity","MF",1,1,0,2
"GO:0015276","ligand-gated monoatomic ion channel activity","MF",1,1,0,1
"GO:0015293","symporter activity","MF",1,1,0,1
"GO:0015485","cholesterol binding","MF",1,1,0,13
"GO:0015501","glutamate:sodium symporter activity","MF",1,1,0,1
"GO:0015630","microtubule cytoskeleton","CC",1,1,0,15
"GO:0015817","histidine transport","BP",1,1,0,2
"GO:0015935","small ribosomal subunit","CC",1,1,0,2
"GO:0015937","coenzyme A biosynthetic process","BP",1,1,0,2
"GO:0015990","electron transport coupled proton transport","BP",1,1,0,2
"GO:0016019","peptidoglycan immune receptor activity","MF",1,1,0,1
"GO:0016034","maleylacetoacetate isomerase activity","MF",1,1,0,1
"GO:0016045","detection of bacterium","BP",1,1,0,1
"GO:0016082","synaptic vesicle priming","BP",1,1,0,3
"GO:0016139","glycoside catabolic process","BP",1,1,0,2
"GO:0016206","catechol O-methyltransferase activity","MF",1,1,0,1
"GO:0016212","kynurenine-oxoglutarate transaminase activity","MF",1,1,0,1
"GO:0016226","iron-sulfur cluster assembly","BP",1,1,0,6
"GO:0016233","telomere capping","BP",1,1,0,1
"GO:0016235","aggresome","CC",1,1,0,2
"GO:0016251","RNA polymerase II general transcription initiation factor activity","MF",1,1,0,5
"GO:0016262","protein N-acetylglucosaminyltransferase activity","MF",1,1,0,2
"GO:0016272","prefoldin complex","CC",1,1,0,5
"GO:0016281","eukaryotic translation initiation factor 4F complex","CC",1,1,0,15
"GO:0016298","lipase activity","MF",1,1,0,2
"GO:0016312","inositol bisphosphate phosphatase activity","MF",1,1,0,1
"GO:0016324","apical plasma membrane","CC",1,1,0,10
"GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","BP",1,1,0,5
"GO:0016363","nuclear matrix","CC",1,1,0,1
"GO:0016407","acetyltransferase activity","MF",1,1,0,1
"GO:0016410","N-acyltransferase activity","MF",1,1,0,1
"GO:0016428","tRNA (cytosine-5-)-methyltransferase activity","MF",1,1,0,1
"GO:0016460","myosin II complex","CC",1,1,0,4
"GO:0016477","cell migration","BP",1,1,0,31
"GO:0016507","mitochondrial fatty acid beta-oxidation multienzyme complex","CC",1,1,0,2
"GO:0016509","long-chain-3-hydroxyacyl-CoA dehydrogenase activity","MF",1,1,0,2
"GO:0016525","negative regulation of angiogenesis","BP",1,1,0,2
"GO:0016560","protein import into peroxisome matrix, docking","BP",1,1,0,3
"GO:0016575","histone deacetylation","BP",1,1,0,13
"GO:0016593","Cdc73/Paf1 complex","CC",1,1,0,5
"GO:0016603","glutaminyl-peptide cyclotransferase activity","MF",1,1,0,1
"GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","MF",1,1,0,2
"GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","MF",1,1,0,1
"GO:0016746","acyltransferase activity","MF",1,1,0,2
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","MF",1,1,0,1
"GO:0016773","phosphotransferase activity, alcohol group as acceptor","MF",1,1,0,1
"GO:0016788","hydrolase activity, acting on ester bonds","MF",1,1,0,2
"GO:0016790","thiolester hydrolase activity","MF",1,1,0,1
"GO:0016798","hydrolase activity, acting on glycosyl bonds","MF",1,1,0,1
"GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","MF",1,1,0,1
"GO:0016973","poly(A)+ mRNA export from nucleus","BP",1,1,0,7
"GO:0017002","activin receptor activity","MF",1,1,0,1
"GO:0017056","structural constituent of nuclear pore","MF",1,1,0,6
"GO:0017069","snRNA binding","MF",1,1,0,2
"GO:0017077","oxidative phosphorylation uncoupler activity","MF",1,1,0,3
"GO:0017110","nucleoside diphosphate phosphatase activity","MF",1,1,0,1
"GO:0017130","poly(C) RNA binding","MF",1,1,0,1
"GO:0017148","negative regulation of translation","BP",1,1,0,10
"GO:0017177","glucosidase II complex","CC",1,1,0,6
"GO:0017186","peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase","BP",1,1,0,1
"GO:0018008","N-terminal peptidyl-glycine N-myristoylation","BP",1,1,0,2
"GO:0018023","peptidyl-lysine trimethylation","BP",1,1,0,1
"GO:0018026","peptidyl-lysine monomethylation","BP",1,1,0,1
"GO:0018027","peptidyl-lysine dimethylation","BP",1,1,0,1
"GO:0018064","protein-L-histidine N-tele-methyltransferase activity","MF",1,1,0,1
"GO:0018105","peptidyl-serine phosphorylation","BP",1,1,0,36
"GO:0018142","protein-DNA covalent cross-linking","BP",1,1,0,1
"GO:0018216","peptidyl-arginine methylation","BP",1,1,0,1
"GO:0018401","peptidyl-proline hydroxylation to 4-hydroxy-L-proline","BP",1,1,0,4
"GO:0019213","deacetylase activity","MF",1,1,0,3
"GO:0019216","regulation of lipid metabolic process","BP",1,1,0,2
"GO:0019221","cytokine-mediated signaling pathway","BP",1,1,0,11
"GO:0019264","glycine biosynthetic process from serine","BP",1,1,0,1
"GO:0019287","isopentenyl diphosphate biosynthetic process, mevalonate pathway","BP",1,1,0,1
"GO:0019346","transsulfuration","BP",1,1,0,3
"GO:0019547","arginine catabolic process to ornithine","BP",1,1,0,4
"GO:0019556","histidine catabolic process to glutamate and formamide","BP",1,1,0,1
"GO:0019748","secondary metabolic process","BP",1,1,0,1
"GO:0019784","deNEDDylase activity","MF",1,1,0,1
"GO:0019856","pyrimidine nucleobase biosynthetic process","BP",1,1,0,2
"GO:0019899","enzyme binding","MF",1,1,0,3
"GO:0019900","kinase binding","MF",1,1,0,2
"GO:0019901","protein kinase binding","MF",1,1,0,11
"GO:0022841","potassium ion leak channel activity","MF",1,1,0,1
"GO:0022889","serine transmembrane transporter activity","MF",1,1,0,2
"GO:0022900","electron transport chain","BP",1,1,0,4
"GO:0030036","actin cytoskeleton organization","BP",1,1,0,28
"GO:0030042","actin filament depolymerization","BP",1,1,0,2
"GO:0030047","actin modification","BP",1,1,0,1
"GO:0030050","vesicle transport along actin filament","BP",1,1,0,5
"GO:0030056","hemidesmosome","CC",1,1,0,3
"GO:0030097","hemopoiesis","BP",1,1,0,4
"GO:0030100","regulation of endocytosis","BP",1,1,0,6
"GO:0030126","COPI vesicle coat","CC",1,1,0,14
"GO:0030130","clathrin coat of trans-Golgi network vesicle","CC",1,1,0,5
"GO:0030133","transport vesicle","CC",1,1,0,2
"GO:0030140","trans-Golgi network transport vesicle","CC",1,1,0,2
"GO:0030141","secretory granule","CC",1,1,0,2
"GO:0030148","sphingolipid biosynthetic process","BP",1,1,0,6
"GO:0030163","protein catabolic process","BP",1,1,0,1
"GO:0030182","neuron differentiation","BP",1,1,0,6
"GO:0030242","autophagy of peroxisome","BP",1,1,0,5
"GO:0030258","lipid modification","BP",1,1,0,2
"GO:0030280","structural constituent of skin epidermis","MF",1,1,0,2
"GO:0030292","protein tyrosine kinase inhibitor activity","MF",1,1,0,2
"GO:0030316","osteoclast differentiation","BP",1,1,0,1
